order_item_id,order_id,product_id,quantity,price
1109,306,187,3,244.88
1110,183,160,5,417.69
1111,839,100,2,45.58
1112,1844,102,3,106.11
1113,1108,12,4,55.59
1114,1508,72,1,238.97
1115,1774,43,1,342.45
1116,1172,162,3,329.08
1117,1150,166,1,333.61
1118,1319,144,1,469.92
1119,395,159,5,286.71
1120,1182,194,1,210.81
1121,1961,146,5,58.66
1122,388,193,4,206.76
1123,1030,5,1,51.38
1124,1349,137,2,194.36
1125,1971,5,3,51.38
1126,1612,53,2,246.86
1127,1700,181,5,475.27
1128,910,22,5,85.51
1129,1243,83,4,30.04
1130,1207,12,4,55.59
1131,1766,6,3,303.0
1132,896,47,4,486.08
1133,50,136,3,137.07
1134,783,66,1,118.91
1135,235,26,5,192.83
1136,345,74,2,52.98
1137,375,66,1,118.91
1138,316,79,4,99.84
1139,1390,44,1,385.46
1140,1259,84,2,484.65
1141,56,183,1,416.13
1142,611,100,1,45.58
1143,656,37,4,257.22
1144,1829,83,3,30.04
1145,770,31,1,110.25
1146,415,62,5,357.91
1147,1201,61,4,378.86
1148,1042,193,5,206.76
1149,789,30,3,457.0
1150,125,82,4,404.97
1151,1133,105,1,161.51
1152,992,8,4,212.66
1153,1298,60,1,214.45
1154,552,142,5,178.82
1155,1383,26,2,192.83
1156,1563,143,2,341.36
1157,624,146,4,58.66
1158,914,22,5,85.51
1159,417,37,3,257.22
1160,1107,44,2,385.46
1161,1101,109,5,466.96
1162,926,11,1,81.96
1163,1665,119,5,246.82
1164,593,168,2,338.03
1165,2,16,4,278.26
1166,560,154,3,361.28
1167,1720,175,4,390.32
1168,720,162,2,329.08
1169,1199,131,3,442.65
1170,94,42,5,485.68
1171,1154,18,3,100.18
1172,184,102,1,106.11
1173,1701,36,5,202.7
1174,573,111,2,417.7
1175,1251,130,3,335.13
1176,1811,175,3,390.32
1177,1301,67,4,40.14
1178,560,63,3,221.86
1179,700,54,4,439.97
1180,1965,154,3,361.28
1181,33,178,2,459.15
1182,1324,1,5,17.38
1183,976,2,1,115.49
1184,1378,45,4,150.28
1185,1139,179,4,71.0
1186,1562,101,5,284.79
1187,167,167,1,51.23
1188,1104,8,4,212.66
1189,1377,32,3,442.92
1190,1991,97,5,38.64
1191,734,100,2,45.58
1192,1719,197,1,193.29
1193,256,119,3,246.82
1194,1918,50,4,103.46
1195,20,57,1,489.1
1196,1554,72,3,238.97
1197,393,24,5,306.52
1198,1281,78,2,401.29
1199,480,127,3,278.5
1200,76,72,4,238.97
1201,1853,181,5,475.27
1202,429,2,2,115.49
1203,1682,164,4,239.23
1204,228,72,5,238.97
1205,1025,127,2,278.5
1206,1131,50,5,103.46
1207,1377,175,5,390.32
1208,1158,45,1,150.28
1209,1205,33,1,75.72
1210,261,67,5,40.14
1211,1753,59,5,86.74
1212,1493,71,2,70.49
1213,1737,174,1,329.75
1214,1987,178,5,459.15
1215,1259,65,5,172.35
1216,1809,117,1,109.26
1217,1921,110,1,187.92
1218,1749,83,4,30.04
1219,1730,105,3,161.51
1220,250,175,5,390.32
1221,956,127,3,278.5
1222,1060,195,1,197.79
1223,1811,185,2,227.78
1224,97,72,4,238.97
1225,1091,115,3,135.91
1226,11,101,2,284.79
1227,686,21,5,193.16
1228,1655,7,2,359.43
1229,1413,109,1,466.96
1230,1879,64,2,64.9
1231,337,85,3,87.32
1232,129,161,1,109.04
1233,58,123,4,371.91
1234,1655,7,5,359.43
1235,1633,161,3,109.04
1236,1722,65,2,172.35
1237,221,122,2,320.37
1238,1964,88,1,136.28
1239,1683,86,5,110.8
1240,1627,61,1,378.86
1241,1589,154,5,361.28
1242,899,196,1,473.3
1243,1281,115,5,135.91
1244,256,22,1,85.51
1245,1878,9,4,142.7
1246,642,178,1,459.15
1247,1603,33,1,75.72
1248,1883,114,1,466.22
1249,618,157,4,68.01
1250,135,27,1,113.71
1251,1146,14,3,135.94
1252,1741,98,4,64.34
1253,197,159,4,286.71
1254,478,154,5,361.28
1255,22,117,4,109.26
1256,951,110,5,187.92
1257,1269,26,3,192.83
1258,1334,173,1,249.72
1259,930,133,3,488.22
1260,1204,50,1,103.46
1261,211,4,5,297.29
1262,1461,18,5,100.18
1263,1617,50,5,103.46
1264,259,164,5,239.23
1265,525,91,4,99.0
1266,986,186,5,420.73
1267,911,48,2,256.3
1268,282,12,1,55.59
1269,262,80,5,74.39
1270,893,132,3,375.99
1271,638,150,5,131.09
1272,1589,38,2,431.25
1273,962,80,5,74.39
1274,703,75,3,214.67
1275,1988,3,5,339.97
1276,1202,169,2,77.94
1277,118,61,5,378.86
1278,1678,144,1,469.92
1279,865,89,2,146.2
1280,2000,52,2,459.65
1281,1609,18,3,100.18
1282,388,171,4,230.43
1283,1423,178,4,459.15
1284,1229,178,3,459.15
1285,1745,149,5,195.67
1286,1973,86,5,110.8
1287,614,108,3,110.51
1288,333,27,4,113.71
1289,1795,11,4,81.96
1290,450,1,2,17.38
1291,1420,59,4,86.74
1292,1278,55,2,33.67
1293,985,189,3,121.07
1294,1654,190,4,447.05
1295,421,103,2,123.15
1296,1692,2,3,115.49
1297,21,19,3,332.33
1298,62,143,1,341.36
1299,292,75,4,214.67
1300,399,162,5,329.08
1301,1870,196,3,473.3
1302,90,8,2,212.66
1303,406,73,2,404.71
1304,449,68,2,118.33
1305,696,142,2,178.82
1306,366,51,1,271.99
1307,361,68,1,118.33
1308,43,174,2,329.75
1309,777,168,1,338.03
1310,694,54,3,439.97
1311,935,62,3,357.91
1312,1658,96,2,426.41
1313,1928,135,5,392.28
1314,1806,112,1,307.78
1315,243,37,2,257.22
1316,1628,49,2,421.63
1317,1091,97,3,38.64
1318,652,154,4,361.28
1319,1303,63,1,221.86
1320,1563,158,5,340.27
1321,388,138,3,115.1
1322,1618,39,3,397.08
1323,507,14,3,135.94
1324,1788,33,5,75.72
1325,1984,150,4,131.09
1326,429,187,1,244.88
1327,1607,121,5,6.76
1328,133,43,5,342.45
1329,795,193,5,206.76
1330,767,128,5,25.71
1331,951,46,3,6.61
1332,1460,96,5,426.41
1333,1423,124,4,282.65
1334,971,69,5,40.07
1335,822,164,5,239.23
1336,1331,10,2,350.58
1337,450,52,4,459.65
1338,1768,61,4,378.86
1339,448,79,4,99.84
1340,1821,97,5,38.64
1341,322,96,3,426.41
1342,1128,22,2,85.51
1343,1540,22,3,85.51
1344,911,133,3,488.22
1345,472,150,1,131.09
1346,953,132,5,375.99
1347,689,110,4,187.92
1348,958,111,4,417.7
1349,753,128,3,25.71
1350,560,98,1,64.34
1351,368,114,2,466.22
1352,544,166,1,333.61
1353,736,22,3,85.51
1354,1726,129,5,449.97
1355,1120,165,1,331.13
1356,1610,71,2,70.49
1357,202,31,1,110.25
1358,738,10,5,350.58
1359,411,86,2,110.8
1360,1383,85,3,87.32
1361,620,191,3,79.66
1362,391,181,5,475.27
1363,283,193,5,206.76
1364,1869,67,1,40.14
1365,1578,77,3,35.0
1366,1685,89,4,146.2
1367,1938,104,5,337.49
1368,1552,168,1,338.03
1369,967,168,5,338.03
1370,1559,39,4,397.08
1371,467,59,2,86.74
1372,972,60,5,214.45
1373,1203,142,4,178.82
1374,1480,119,3,246.82
1375,1622,22,3,85.51
1376,1733,49,4,421.63
1377,1578,179,4,71.0
1378,430,113,4,8.87
1379,1747,143,1,341.36
1380,768,36,5,202.7
1381,1790,33,3,75.72
1382,1932,189,1,121.07
1383,1024,169,3,77.94
1384,696,58,4,68.55
1385,872,176,4,403.03
1386,1563,200,5,400.93
1387,614,84,5,484.65
1388,48,146,1,58.66
1389,1889,36,2,202.7
1390,1952,85,5,87.32
1391,1290,155,5,158.1
1392,1176,101,4,284.79
1393,419,101,1,284.79
1394,1095,99,2,291.56
1395,973,28,3,118.38
1396,1167,116,3,81.95
1397,191,44,1,385.46
1398,1383,142,2,178.82
1399,66,177,5,234.95
1400,1001,7,2,359.43
1401,408,18,4,100.18
1402,582,53,2,246.86
1403,597,169,5,77.94
1404,144,117,1,109.26
1405,755,133,1,488.22
1406,352,84,4,484.65
1407,801,41,1,498.08
1408,265,138,4,115.1
1409,980,191,1,79.66
1410,797,53,2,246.86
1411,1783,53,3,246.86
1412,886,182,4,408.43
1413,326,155,5,158.1
1414,1924,80,5,74.39
1415,416,129,4,449.97
1416,565,52,1,459.65
1417,293,115,1,135.91
1418,1689,103,5,123.15
1419,1654,64,5,64.9
1420,674,146,4,58.66
1421,943,119,5,246.82
1422,81,189,1,121.07
1423,590,166,4,333.61
1424,711,180,3,494.01
1425,801,157,2,68.01
1426,851,64,2,64.9
1427,1844,159,4,286.71
1428,938,99,2,291.56
1429,1431,146,1,58.66
1430,806,179,1,71.0
1431,491,41,3,498.08
1432,1808,161,5,109.04
1433,598,171,1,230.43
1434,1430,186,2,420.73
1435,1862,127,4,278.5
1436,1561,142,1,178.82
1437,756,20,1,492.68
1438,1034,197,3,193.29
1439,840,116,2,81.95
1440,518,54,5,439.97
1441,92,119,1,246.82
1442,150,164,4,239.23
1443,781,88,4,136.28
1444,1753,50,4,103.46
1445,78,3,3,339.97
1446,235,182,2,408.43
1447,670,172,4,101.25
1448,993,119,1,246.82
1449,170,141,2,167.49
1450,1462,113,2,8.87
1451,965,72,2,238.97
1452,350,5,5,51.38
1453,206,46,3,6.61
1454,255,137,4,194.36
1455,345,20,1,492.68
1456,1388,70,2,336.14
1457,903,92,2,291.69
1458,444,183,1,416.13
1459,1829,173,5,249.72
1460,443,114,1,466.22
1461,1714,163,5,223.87
1462,1313,170,1,492.05
1463,800,177,3,234.95
1464,910,14,5,135.94
1465,10,13,4,182.69
1466,1572,52,2,459.65
1467,768,62,2,357.91
1468,188,5,4,51.38
1469,58,4,3,297.29
1470,1681,50,1,103.46
1471,452,25,2,365.92
1472,1483,43,1,342.45
1473,852,132,1,375.99
1474,1671,84,3,484.65
1475,1152,161,2,109.04
1476,1280,54,5,439.97
1477,810,110,1,187.92
1478,476,55,1,33.67
1479,731,83,2,30.04
1480,31,103,3,123.15
1481,25,100,2,45.58
1482,940,57,1,489.1
1483,1348,72,5,238.97
1484,756,12,1,55.59
1485,1814,56,4,47.4
1486,618,197,5,193.29
1487,1024,27,5,113.71
1488,1621,146,2,58.66
1489,516,25,5,365.92
1490,665,162,4,329.08
1491,1389,198,2,152.81
1492,681,45,3,150.28
1493,1744,171,4,230.43
1494,139,86,1,110.8
1495,1247,150,4,131.09
1496,784,131,2,442.65
1497,1032,151,1,5.84
1498,477,6,5,303.0
1499,1555,32,3,442.92
1500,485,189,4,121.07
1501,1551,63,5,221.86
1502,163,16,2,278.26
1503,768,128,3,25.71
1504,414,39,4,397.08
1505,419,165,1,331.13
1506,488,186,5,420.73
1507,1938,114,3,466.22
1508,275,72,3,238.97
1509,1319,195,1,197.79
1510,1067,107,3,498.07
1511,1538,7,2,359.43
1512,1735,188,3,222.74
1513,702,63,2,221.86
1514,1105,14,2,135.94
1515,1642,176,2,403.03
1516,1246,98,5,64.34
1517,659,47,4,486.08
1518,1290,2,1,115.49
1519,1782,126,1,275.07
1520,1954,50,1,103.46
1521,1300,37,2,257.22
1522,258,24,2,306.52
1523,1214,141,2,167.49
1524,484,130,1,335.13
1525,873,186,4,420.73
1526,638,43,2,342.45
1527,502,109,2,466.96
1528,1241,64,3,64.9
1529,585,148,4,305.07
1530,1982,163,2,223.87
1531,557,124,1,282.65
1532,1948,93,4,375.25
1533,774,43,4,342.45
1534,904,109,5,466.96
1535,1249,189,4,121.07
1536,1558,40,4,36.45
1537,41,196,4,473.3
1538,876,22,3,85.51
1539,1219,138,2,115.1
1540,1133,187,2,244.88
1541,527,98,4,64.34
1542,627,117,3,109.26
1543,769,144,5,469.92
1544,985,19,3,332.33
1545,280,184,4,449.12
1546,401,40,2,36.45
1547,9,4,5,297.29
1548,1496,186,3,420.73
1549,1007,104,4,337.49
1550,1926,102,3,106.11
1551,787,126,3,275.07
1552,1313,151,1,5.84
1553,838,10,1,350.58
1554,789,145,2,93.39
1555,398,196,4,473.3
1556,1961,66,3,118.91
1557,1044,182,4,408.43
1558,1301,177,3,234.95
1559,1427,15,4,270.43
1560,1898,109,2,466.96
1561,497,123,1,371.91
1562,1888,93,1,375.25
1563,1429,171,2,230.43
1564,536,155,4,158.1
1565,1934,175,2,390.32
1566,521,64,5,64.9
1567,1185,170,2,492.05
1568,26,30,1,457.0
1569,1320,183,4,416.13
1570,815,181,5,475.27
1571,1996,21,5,193.16
1572,1864,49,4,421.63
1573,340,110,3,187.92
1574,1417,78,5,401.29
1575,1982,137,4,194.36
1576,1201,79,4,99.84
1577,1542,187,1,244.88
1578,224,163,5,223.87
1579,1591,89,2,146.2
1580,551,192,2,354.68
1581,1905,192,4,354.68
1582,1432,79,1,99.84
1583,345,126,1,275.07
1584,199,18,4,100.18
1585,1076,107,3,498.07
1586,1502,111,2,417.7
1587,362,96,2,426.41
1588,1442,35,2,374.77
1589,997,47,5,486.08
1590,1943,29,4,203.58
1591,1162,55,2,33.67
1592,412,16,2,278.26
1593,1658,195,2,197.79
1594,532,105,4,161.51
1595,1284,160,1,417.69
1596,1779,163,2,223.87
1597,164,76,1,338.32
1598,774,32,3,442.92
1599,132,88,1,136.28
1600,1200,61,4,378.86
1601,994,173,1,249.72
1602,20,16,3,278.26
1603,1540,2,5,115.49
1604,1617,11,1,81.96
1605,433,134,1,17.27
1606,770,155,5,158.1
1607,1971,195,3,197.79
1608,1909,125,4,472.8
1609,1551,87,5,86.5
1610,880,87,3,86.5
1611,1397,88,3,136.28
1612,1673,62,3,357.91
1613,1363,103,4,123.15
1614,1251,15,3,270.43
1615,1789,85,1,87.32
1616,7,117,4,109.26
1617,1486,36,1,202.7
1618,1233,32,5,442.92
1619,573,180,2,494.01
1620,755,116,5,81.95
1621,1406,169,4,77.94
1622,1055,106,2,9.61
1623,7,164,3,239.23
1624,35,163,3,223.87
1625,1789,12,3,55.59
1626,1389,114,2,466.22
1627,1243,125,4,472.8
1628,1514,157,1,68.01
1629,714,110,4,187.92
1630,1349,180,1,494.01
1631,1504,99,3,291.56
1632,1244,50,2,103.46
1633,1782,134,5,17.27
1634,1608,184,5,449.12
1635,66,33,4,75.72
1636,1632,23,3,336.74
1637,1705,173,5,249.72
1638,1792,120,2,318.97
1639,1836,115,1,135.91
1640,988,170,5,492.05
1641,494,63,2,221.86
1642,350,193,1,206.76
1643,217,112,1,307.78
1644,329,84,4,484.65
1645,1570,72,2,238.97
1646,1473,66,4,118.91
1647,1949,172,1,101.25
1648,1363,35,5,374.77
1649,1298,186,4,420.73
1650,186,178,3,459.15
1651,1786,58,5,68.55
1652,1570,154,1,361.28
1653,1319,88,4,136.28
1654,1865,184,4,449.12
1655,1340,165,5,331.13
1656,1979,112,2,307.78
1657,458,67,1,40.14
1658,596,23,1,336.74
1659,183,88,5,136.28
1660,1920,49,1,421.63
1661,1174,95,2,82.93
1662,1748,81,4,234.0
1663,1182,189,1,121.07
1664,637,16,5,278.26
1665,1097,49,4,421.63
1666,868,82,3,404.97
1667,1634,174,2,329.75
1668,1065,170,5,492.05
1669,1210,57,1,489.1
1670,810,3,5,339.97
1671,1746,118,3,345.31
1672,297,76,2,338.32
1673,1024,175,4,390.32
1674,302,154,3,361.28
1675,299,192,1,354.68
1676,1227,82,3,404.97
1677,1029,177,1,234.95
1678,561,181,5,475.27
1679,980,162,2,329.08
1680,1014,75,4,214.67
1681,121,86,2,110.8
1682,1696,184,2,449.12
1683,1737,188,2,222.74
1684,1435,189,1,121.07
1685,1891,199,2,271.42
1686,1755,125,4,472.8
1687,613,169,2,77.94
1688,45,141,4,167.49
1689,692,109,4,466.96
1690,714,194,4,210.81
1691,801,19,5,332.33
1692,1489,73,3,404.71
1693,1427,50,5,103.46
1694,807,25,2,365.92
1695,663,193,5,206.76
1696,1774,14,3,135.94
1697,938,168,2,338.03
1698,1183,36,4,202.7
1699,1426,124,3,282.65
1700,1838,38,2,431.25
1701,447,192,2,354.68
1702,1506,167,1,51.23
1703,742,186,5,420.73
1704,209,174,2,329.75
1705,772,110,2,187.92
1706,1897,15,1,270.43
1707,729,122,2,320.37
1708,1936,14,1,135.94
1709,1056,167,3,51.23
1710,1216,112,2,307.78
1711,1285,185,4,227.78
1712,502,9,1,142.7
1713,494,102,4,106.11
1714,620,177,5,234.95
1715,1955,45,4,150.28
1716,1589,178,1,459.15
1717,1593,119,4,246.82
1718,564,162,4,329.08
1719,753,3,1,339.97
1720,239,22,1,85.51
1721,1002,165,5,331.13
1722,461,6,5,303.0
1723,1174,147,4,365.63
1724,561,178,1,459.15
1725,1627,152,2,185.29
1726,787,124,4,282.65
1727,612,147,2,365.63
1728,204,84,1,484.65
1729,1462,138,2,115.1
1730,831,180,1,494.01
1731,807,143,5,341.36
1732,1605,136,4,137.07
1733,131,133,5,488.22
1734,1104,183,1,416.13
1735,1544,193,2,206.76
1736,1978,169,1,77.94
1737,371,154,2,361.28
1738,11,143,4,341.36
1739,1640,81,1,234.0
1740,81,33,5,75.72
1741,423,168,2,338.03
1742,180,144,3,469.92
1743,1744,193,1,206.76
1744,174,32,5,442.92
1745,612,94,5,294.17
1746,352,109,1,466.96
1747,509,77,1,35.0
1748,1938,133,3,488.22
1749,1350,137,4,194.36
1750,287,148,4,305.07
1751,1424,81,5,234.0
1752,1866,91,5,99.0
1753,1103,131,2,442.65
1754,1409,26,1,192.83
1755,486,10,2,350.58
1756,291,77,2,35.0
1757,1961,35,5,374.77
1758,1131,56,5,47.4
1759,736,72,2,238.97
1760,1494,160,4,417.69
1761,153,141,3,167.49
1762,534,98,2,64.34
1763,820,117,1,109.26
1764,1935,66,4,118.91
1765,1926,178,2,459.15
1766,1098,53,1,246.86
1767,1290,188,3,222.74
1768,1297,179,2,71.0
1769,1464,96,5,426.41
1770,1347,166,5,333.61
1771,1239,42,4,485.68
1772,1683,40,3,36.45
1773,1614,112,4,307.78
1774,54,155,2,158.1
1775,159,70,1,336.14
1776,1089,29,5,203.58
1777,834,17,3,443.3
1778,1312,23,3,336.74
1779,1863,86,3,110.8
1780,300,58,3,68.55
1781,21,26,4,192.83
1782,1985,57,4,489.1
1783,1950,27,1,113.71
1784,360,135,3,392.28
1785,1206,126,1,275.07
1786,1084,90,5,332.63
1787,1773,73,5,404.71
1788,556,156,1,204.19
1789,1837,13,2,182.69
1790,652,193,4,206.76
1791,371,89,5,146.2
1792,1130,153,4,313.46
1793,977,152,2,185.29
1794,531,3,5,339.97
1795,1461,40,2,36.45
1796,293,97,5,38.64
1797,1507,69,1,40.07
1798,1881,186,3,420.73
1799,1449,200,2,400.93
1800,1389,156,4,204.19
1801,1448,118,2,345.31
1802,899,91,4,99.0
1803,1029,74,3,52.98
1804,1951,110,5,187.92
1805,1929,184,2,449.12
1806,626,163,1,223.87
1807,1941,79,4,99.84
1808,1579,81,1,234.0
1809,1300,21,1,193.16
1810,1495,62,1,357.91
1811,339,148,1,305.07
1812,174,191,3,79.66
1813,1135,127,1,278.5
1814,1971,109,5,466.96
1815,1910,188,2,222.74
1816,983,128,5,25.71
1817,1404,174,5,329.75
1818,1430,32,4,442.92
1819,29,158,2,340.27
1820,1866,191,1,79.66
1821,1463,109,5,466.96
1822,1536,89,2,146.2
1823,1514,170,5,492.05
1824,1401,156,1,204.19
1825,1244,115,2,135.91
1826,1382,196,5,473.3
1827,1851,58,2,68.55
1828,154,94,2,294.17
1829,1053,91,1,99.0
1830,866,127,4,278.5
1831,350,96,1,426.41
1832,693,174,2,329.75
1833,1704,139,1,156.07
1834,595,77,4,35.0
1835,602,68,2,118.33
1836,5,189,5,121.07
1837,807,56,3,47.4
1838,1903,165,5,331.13
1839,1692,10,4,350.58
1840,1828,159,4,286.71
1841,118,92,1,291.69
1842,1261,118,3,345.31
1843,612,91,1,99.0
1844,11,90,2,332.63
1845,824,91,1,99.0
1846,208,111,4,417.7
1847,405,22,5,85.51
1848,1054,40,4,36.45
1849,254,125,1,472.8
1850,319,197,3,193.29
1851,464,121,4,6.76
1852,767,77,3,35.0
1853,878,47,5,486.08
1854,1663,69,1,40.07
1855,899,169,4,77.94
1856,332,36,3,202.7
1857,1531,112,1,307.78
1858,736,182,2,408.43
1859,227,49,3,421.63
1860,83,35,4,374.77
1861,863,191,3,79.66
1862,1846,9,2,142.7
1863,1365,51,4,271.99
1864,1966,171,3,230.43
1865,244,108,4,110.51
1866,1127,127,2,278.5
1867,666,193,4,206.76
1868,1028,186,4,420.73
1869,270,29,1,203.58
1870,1624,6,2,303.0
1871,319,89,5,146.2
1872,28,197,2,193.29
1873,107,174,3,329.75
1874,880,153,1,313.46
1875,890,123,3,371.91
1876,578,125,1,472.8
1877,1559,110,2,187.92
1878,1265,40,5,36.45
1879,383,64,3,64.9
1880,1571,30,3,457.0
1881,1436,64,4,64.9
1882,407,122,1,320.37
1883,1436,187,5,244.88
1884,1252,47,2,486.08
1885,1751,152,2,185.29
1886,470,31,2,110.25
1887,822,10,3,350.58
1888,394,38,4,431.25
1889,37,158,2,340.27
1890,187,14,4,135.94
1891,835,135,3,392.28
1892,1434,163,2,223.87
1893,455,87,4,86.5
1894,982,16,5,278.26
1895,875,165,1,331.13
1896,624,29,3,203.58
1897,745,72,3,238.97
1898,1458,108,2,110.51
1899,656,13,2,182.69
1900,84,1,1,17.38
1901,1353,191,3,79.66
1902,435,74,4,52.98
1903,574,156,1,204.19
1904,883,48,3,256.3
1905,1943,126,3,275.07
1906,685,78,1,401.29
1907,199,172,1,101.25
1908,1399,142,2,178.82
1909,679,93,3,375.25
1910,1522,200,5,400.93
1911,1084,155,3,158.1
1912,488,167,3,51.23
1913,431,150,4,131.09
1914,179,28,2,118.38
1915,1290,191,5,79.66
1916,247,11,5,81.96
1917,1984,168,2,338.03
1918,396,181,4,475.27
1919,1896,26,1,192.83
1920,1929,140,5,16.71
1921,703,78,4,401.29
1922,1559,52,5,459.65
1923,1477,40,1,36.45
1924,262,50,4,103.46
1925,1128,183,3,416.13
1926,1826,195,5,197.79
1927,1998,89,3,146.2
1928,919,162,1,329.08
1929,1866,112,1,307.78
1930,989,108,5,110.51
1931,1908,129,1,449.97
1932,342,154,3,361.28
1933,1427,34,3,373.77
1934,94,145,1,93.39
1935,1627,178,2,459.15
1936,1517,102,4,106.11
1937,1403,137,5,194.36
1938,1990,20,2,492.68
1939,897,193,5,206.76
1940,787,144,4,469.92
1941,821,156,3,204.19
1942,424,48,1,256.3
1943,328,147,2,365.63
1944,1213,179,1,71.0
1945,1801,132,4,375.99
1946,1032,182,5,408.43
1947,531,78,2,401.29
1948,607,182,3,408.43
1949,1131,31,2,110.25
1950,459,12,5,55.59
1951,488,75,1,214.67
1952,1310,38,3,431.25
1953,1900,35,3,374.77
1954,1789,14,2,135.94
1955,1687,54,5,439.97
1956,238,1,3,17.38
1957,1296,155,3,158.1
1958,665,22,5,85.51
1959,541,185,2,227.78
1960,837,157,3,68.01
1961,665,15,1,270.43
1962,1688,92,2,291.69
1963,1497,72,2,238.97
1964,525,5,5,51.38
1965,1347,200,5,400.93
1966,218,185,4,227.78
1967,1937,168,3,338.03
1968,1782,161,5,109.04
1969,1129,53,4,246.86
1970,452,84,3,484.65
1971,418,149,4,195.67
1972,319,115,2,135.91
1973,1495,186,4,420.73
1974,755,38,4,431.25
1975,192,127,2,278.5
1976,941,48,2,256.3
1977,387,146,4,58.66
1978,1932,187,2,244.88
1979,1327,73,1,404.71
1980,636,42,2,485.68
1981,1675,101,5,284.79
1982,385,18,2,100.18
1983,148,110,2,187.92
1984,932,166,4,333.61
1985,206,186,5,420.73
1986,282,187,1,244.88
1987,1236,26,4,192.83
1988,787,6,1,303.0
1989,1693,4,1,297.29
1990,271,64,1,64.9
1991,549,37,5,257.22
1992,28,3,1,339.97
1993,1111,189,3,121.07
1994,1747,182,1,408.43
1995,415,36,4,202.7
1996,1556,145,4,93.39
1997,1671,42,3,485.68
1998,680,123,2,371.91
1999,500,15,5,270.43
2000,1418,69,5,40.07
2001,253,6,1,303.0
2002,211,140,3,16.71
2003,211,131,4,442.65
2004,291,1,2,17.38
2005,50,59,4,86.74
2006,790,38,3,431.25
2007,1343,74,2,52.98
2008,1888,176,4,403.03
2009,1407,184,1,449.12
2010,1008,44,1,385.46
2011,460,27,3,113.71
2012,732,20,5,492.68
2013,684,31,3,110.25
2014,1891,22,1,85.51
2015,1239,39,2,397.08
2016,878,136,3,137.07
2017,1229,47,4,486.08
2018,308,171,3,230.43
2019,1280,74,3,52.98
2020,1793,27,3,113.71
2021,1877,128,3,25.71
2022,1911,68,1,118.33
2023,1616,1,2,17.38
2024,1593,168,2,338.03
2025,656,38,4,431.25
2026,915,185,4,227.78
2027,1669,18,1,100.18
2028,1184,110,3,187.92
2029,297,24,3,306.52
2030,262,47,4,486.08
2031,723,82,4,404.97
2032,869,124,4,282.65
2033,1233,163,3,223.87
2034,284,168,2,338.03
2035,785,108,5,110.51
2036,1019,138,5,115.1
2037,1009,137,5,194.36
2038,1683,59,4,86.74
2039,172,149,4,195.67
2040,1080,148,2,305.07
2041,1440,23,2,336.74
2042,741,1,2,17.38
2043,1743,5,3,51.38
2044,1144,122,2,320.37
2045,1887,29,1,203.58
2046,1867,90,3,332.63
2047,1739,200,2,400.93
2048,604,118,2,345.31
2049,1711,142,4,178.82
2050,497,54,2,439.97
2051,115,192,2,354.68
2052,241,179,2,71.0
2053,774,188,1,222.74
2054,1426,109,3,466.96
2055,111,180,1,494.01
2056,1358,149,1,195.67
2057,977,153,2,313.46
2058,62,38,3,431.25
2059,290,21,2,193.16
2060,158,4,5,297.29
2061,1703,107,2,498.07
2062,1568,47,4,486.08
2063,1523,36,5,202.7
2064,1431,77,4,35.0
2065,843,185,3,227.78
2066,910,166,1,333.61
2067,588,29,2,203.58
2068,123,165,1,331.13
2069,1238,193,2,206.76
2070,1031,42,1,485.68
2071,812,109,4,466.96
2072,1135,183,3,416.13
2073,1883,147,5,365.63
2074,627,182,2,408.43
2075,868,41,3,498.08
2076,1993,24,5,306.52
2077,774,33,2,75.72
2078,821,159,1,286.71
2079,449,101,2,284.79
2080,1685,191,5,79.66
2081,1240,20,4,492.68
2082,978,81,4,234.0
2083,1695,98,2,64.34
2084,112,96,4,426.41
2085,399,70,1,336.14
2086,214,20,3,492.68
2087,1236,200,3,400.93
2088,58,62,3,357.91
2089,334,139,1,156.07
2090,134,55,5,33.67
2091,23,194,3,210.81
2092,385,142,2,178.82
2093,1308,9,2,142.7
2094,552,22,5,85.51
2095,1157,12,5,55.59
2096,1619,124,1,282.65
2097,99,81,1,234.0
2098,1933,80,1,74.39
2099,731,193,3,206.76
2100,1964,102,5,106.11
2101,400,81,4,234.0
2102,1487,92,2,291.69
2103,1440,173,1,249.72
2104,679,105,5,161.51
2105,207,129,2,449.97
2106,49,151,4,5.84
2107,977,151,1,5.84
2108,595,42,2,485.68
2109,1398,119,1,246.82
2110,1813,161,1,109.04
2111,1952,184,2,449.12
2112,1812,56,2,47.4
2113,1575,184,2,449.12
2114,1974,129,5,449.97
2115,1493,156,5,204.19
2116,1906,197,3,193.29
2117,917,34,3,373.77
2118,596,93,5,375.25
2119,1753,111,1,417.7
2120,1825,183,4,416.13
2121,490,54,5,439.97
2122,1243,20,2,492.68
2123,1162,161,4,109.04
2124,200,4,2,297.29
2125,1570,80,5,74.39
2126,1777,23,4,336.74
2127,193,117,3,109.26
2128,348,76,2,338.32
2129,140,72,5,238.97
2130,745,91,1,99.0
2131,146,46,4,6.61
2132,529,122,3,320.37
2133,1563,114,2,466.22
2134,1925,32,5,442.92
2135,1000,11,3,81.96
2136,1760,74,4,52.98
2137,838,159,2,286.71
2138,903,94,5,294.17
2139,1731,160,3,417.69
2140,766,22,4,85.51
2141,1037,116,3,81.95
2142,1797,175,1,390.32
2143,1272,165,1,331.13
